,n_gaps,fun,msg,x_mean,lowest_gap_ind,size
89,3,0.16877540505731847,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5732068526125395,0.28776640809624066,4
90,4,0.21391295962922124,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6482059602552984,0.14164564367114024,4
91,4,0.0478929664447114,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5634168038011685,0.1195464216766533,4
92,4,0.12902408546849045,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.655829682656823,0.10927082355619425,4
93,4,0.2251090106416478,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5388669449466011,0.239707189726136,4
94,4,0.4482778521267133,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6731251111092394,0.6425064980078434,4
95,4,0.18825618630712385,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5975075532623375,0.18672108767119644,4
96,4,0.08856513525780309,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5779121751149228,0.2973528729994329,4
97,4,0.14031953358693494,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5662340987483311,0.15784407469400652,4
98,4,0.28430622993378274,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5891804166328595,0.5036511266720368,4
99,4,0.14453168723127724,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.47699740193919177,0.16595488067791708,4
100,4,0.34265843012876035,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.533484210780375,0.321504842724166,4
101,4,0.21771845101253107,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6439761026599304,0.22343059103806864,4
102,4,0.30053243937946855,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5475147319807384,0.1637349740095031,4
103,4,0.2660633093157412,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.635503502526969,0.1061263020362099,4
104,4,0.3307765938309865,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5775157215654415,0.3376098897547418,4
105,4,0.10332717609486194,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5771757998333703,0.3487458061489368,4
106,4,0.12936549145447296,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6092818478376741,0.10031040717824072,4
107,4,0.2237367371193193,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.49199994628619237,0.242933985147124,4
108,4,0.07741896091719715,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5665626966745664,0.470335641710404,4
109,4,0.33790269421240227,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5692721537548614,0.11072042272850702,4
