,n_gaps,fun,msg,x_mean,lowest_gap_ind,size
88,3,0.07045020705278306,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5649252977141325,0.31730936934519804,8
89,3,0.21272819281879918,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.577005784870449,0.19512941659674654,8
90,4,0.011305871006190571,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5513425958783628,0.17666344962697425,8
91,4,0.06503042218374004,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5903021519880208,0.12682793382268845,8
92,4,0.08372466657158716,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5925701195887761,0.15316323308208127,8
93,4,0.03706975309046465,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5940938444397382,0.1380516045625597,8
94,4,0.015206570762006854,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5933344238328171,0.24455402063545525,8
95,4,0.05289873762937578,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.583504668652463,0.1704368616134489,8
96,4,0.03200897736568118,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5858877560817137,0.1527287710181261,8
97,4,0.10198854534263861,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5105002111798512,0.5034780141485098,8
98,4,0.05957662700800543,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5518668498596758,0.3322531682168809,8
99,4,0.07325976426880974,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5788611795603283,0.38869158654217884,8
100,4,0.032208710458473906,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.562708942237507,0.1334927882695559,8
101,4,0.051832160546768424,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5335087627817052,0.1558944853733717,8
102,4,0.04266250727186521,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5427569388725867,0.23557523800517785,8
103,4,0.07340843902547227,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6287042472789185,0.18772070203250557,8
104,4,0.021629090305579468,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5569918148711878,0.11507301417548038,8
105,4,0.07698079921340018,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5571489712241139,0.3568761820641745,8
106,4,0.23368665922310783,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6366995280248605,0.1740232728594206,8
107,4,0.013175346928469943,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5384242894236372,0.31569935749097533,8
108,4,0.059179608539046455,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5801617678118435,0.2669136864445365,8
109,4,0.047461904595017736,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5746750955296882,0.286729844563914,8
110,4,0.05082649114335008,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5971265050308535,0.1304935718697923,8
111,4,0.061194683368306635,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5676746705292759,0.15640745716304372,8
112,4,0.06645819022807929,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5868948512928591,0.16936297135948256,8
113,4,0.10915296430026793,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5433951808847024,0.257937965532501,8
114,4,0.032888893713923444,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5599315311135675,0.45912424863615564,8
115,4,0.06430475785016372,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5594177671873174,0.27980998745498936,8
116,4,0.06971618139759714,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5830044090675265,0.3052607133841232,8
117,4,0.033930542469708426,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5653397362298274,0.17242637961608676,8
118,4,0.02757354004453583,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.560037823539782,0.2154524729602347,8
119,4,0.061273788354661955,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5606563977130593,0.2665686529189271,8
120,5,0.06655783764304182,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6070953153237091,0.1202004509840327,8
121,5,0.02979564757926147,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5086140212113389,0.40048316529523775,8
122,5,0.0567130876891546,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6028620016913439,0.17777629237700704,8
123,5,0.10836442342627664,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5440215063997668,0.4598057334431209,8
124,5,0.07001559475886754,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5604658763474752,0.40500716113023094,8
125,5,0.04207090740001593,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5649363083549537,0.25670234079710486,8
126,5,0.051778036171923204,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5649993773831815,0.1284477689792535,8
127,5,0.11780093198607702,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5679871641775965,0.2643139427850604,8
128,5,0.04088792722234297,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5240861179348808,0.11802477790038779,8
129,5,0.15422638037739073,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.545880046546875,0.32141700741883367,8
130,5,0.03518395638308362,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5305694646512434,0.2727875303146613,8
131,5,0.10590877477301328,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5212623718815396,0.11595166578341881,8
