,n_gaps,fun,msg,min_gap,lowest_gap_ind,size
94,7,0.306882369478196,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.06234868093111173,0.11333029061672129,4
95,7,0.06897679013083804,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.02185101773672793,0.2409425393905579,4
96,7,0.4062883037667027,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.03139641434381679,0.2123483935036311,4
97,7,0.30298277782536326,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.06364088102173415,0.16134587134267486,4
98,7,0.4039499788668882,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.04000372533701968,0.16660934958980766,4
99,7,0.33922990338322306,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.027890272697449814,0.16610197204227042,4
100,9,0.34451351064173386,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.024610498287835014,0.2392734167971934,4
101,9,0.42481955000066446,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.03547063502248826,0.24006623306600805,4
102,9,0.2843143052661127,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.025936606790402772,0.1295938184556957,4
103,9,0.421854332870344,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.008582247251016195,0.2396086203507685,4
104,9,0.23273252124431837,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.04158817067981846,0.12049213618411354,4
105,9,0.4130635098796214,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.04389180238349577,0.2179802501501712,4
106,9,0.33279064165735417,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.01954233250949189,0.2221278614407834,4
107,9,0.37083717567945074,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.11187741031605603,0.11524248771656441,4
108,9,0.39135118896903065,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.019060876978096664,0.13580497185122314,4
109,9,0.3867286501970303,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.02792788204234342,0.18945770926802227,4
110,9,0.29576384002772327,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.06254832926895382,0.17202608984198423,4
111,9,0.19824359016730916,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.026770422851853715,0.2256286916307807,4
112,9,0.36278132741631386,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.03233254033274835,0.1175471587315557,4
113,9,0.336107618006596,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.037438719027380496,0.15352066201297776,4
114,9,0.357276259740061,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.055352025889582435,0.15435359671470056,4
