,n_gaps,fun,msg,min_gap,lowest_gap_ind,size
101,4,0.06587600886316172,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.010374873694932618,0.16841758444313237,6
102,4,0.05167240257895457,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.02360985165975682,0.10119490642151661,6
103,4,0.1214871012908104,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.010709100542388494,0.11993526442920813,6
104,4,0.07746256644180022,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.09727843410586878,0.37975917785292246,6
105,4,0.25085660064254606,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.019133153652981738,0.6055540109792081,6
106,4,0.21532489038638092,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.047929074790606374,0.20665893937919916,6
107,4,0.23521559123895258,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.004674205451927982,0.3857788939653567,6
108,4,0.1025493491642974,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.01303298862731972,0.2814906528144008,6
109,4,0.1958601034920499,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.02506148925518703,0.4773649648522148,6
110,4,0.16322026663804862,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.021661434986548045,0.5161387483487457,6
111,4,0.04491565840585182,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.06084454815651297,0.4115930286863122,6
112,4,0.2205420039650978,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.006691883603956672,0.6769379420364996,6
113,4,0.0755438509828612,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.08025574844078698,0.1700057607165033,6
114,4,0.2183208880623452,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.05448263203567283,0.6134305399884173,6
115,4,0.08399874869601752,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.0838916657968043,0.37523194183732733,6
116,4,0.06934274558891222,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.008648944597916763,0.284545504081976,6
117,4,0.23465163108395662,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.031940595645639114,0.3776821998913108,6
118,4,0.09696498084655053,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.02669218556258146,0.16640143152085124,6
119,4,0.04661502094322269,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.08132244794884347,0.26883740768877296,6
